Timestamp,GSR_Value,PPG_Value
2024-12-18 19:01:45,52798,1956
2024-12-18 19:01:45,52797,1955
2024-12-18 19:01:45,52790,1956
2024-12-18 19:01:45,52777,1958
2024-12-18 19:01:45,52768,1958
2024-12-18 19:01:45,52769,1958
2024-12-18 19:01:45,52782,1959
2024-12-18 19:01:45,52793,1962
2024-12-18 19:01:45,52798,1963
2024-12-18 19:01:45,52798,1963
2024-12-18 19:01:45,52795,1966
2024-12-18 19:01:45,52785,1968
2024-12-18 19:01:45,52772,1969
2024-12-18 19:01:45,52767,1970
2024-12-18 19:01:45,52775,1970
2024-12-18 19:01:45,52800,1975
2024-12-18 19:01:45,52799,1973
2024-12-18 19:01:45,52800,1972
2024-12-18 19:01:45,52798,1973
2024-12-18 19:01:45,52792,1974
2024-12-18 19:01:45,52776,1973
2024-12-18 19:01:45,52766,1974
2024-12-18 19:01:45,52767,1974
2024-12-18 19:01:45,52780,1975
2024-12-18 19:01:45,52791,1975
2024-12-18 19:01:45,52797,1974
2024-12-18 19:01:45,52798,1974
2024-12-18 19:01:45,52795,1974
2024-12-18 19:01:45,52785,1973
2024-12-18 19:01:45,52772,1973
2024-12-18 19:01:45,52766,1970
2024-12-18 19:01:45,52773,1970
2024-12-18 19:01:45,52787,1968
2024-12-18 19:01:45,52796,1966
2024-12-18 19:01:45,52799,1964
2024-12-18 19:01:45,52798,1962
2024-12-18 19:01:45,52792,1961
2024-12-18 19:01:45,52780,1958
2024-12-18 19:01:45,52769,1955
2024-12-18 19:01:45,52768,1954
2024-12-18 19:01:45,52781,1952
2024-12-18 19:01:45,52804,1955
2024-12-18 19:01:45,52802,1950
2024-12-18 19:01:45,52800,1946
2024-12-18 19:01:45,52797,1943
2024-12-18 19:01:45,52786,1941
2024-12-18 19:01:45,52771,1937
2024-12-18 19:01:45,52765,1935
2024-12-18 19:01:45,52770,1933
2024-12-18 19:01:45,52785,1931
2024-12-18 19:01:45,52794,1929
2024-12-18 19:01:45,52798,1926
2024-12-18 19:01:45,52797,1926
2024-12-18 19:01:45,52792,1924
2024-12-18 19:01:45,52779,1922
2024-12-18 19:01:45,52769,1922
2024-12-18 19:01:45,52767,1920
2024-12-18 19:01:45,52780,1920
2024-12-18 19:01:45,52792,1920
2024-12-18 19:01:45,52798,1919
2024-12-18 19:01:45,52800,1919
2024-12-18 19:01:45,52797,1919
2024-12-18 19:01:45,52788,1919
2024-12-18 19:01:45,52775,1920
2024-12-18 19:01:45,52767,1919
2024-12-18 19:01:45,52772,1918
2024-12-18 19:01:45,52787,1918
2024-12-18 19:01:45,52805,1920
2024-12-18 19:01:45,52802,1917
2024-12-18 19:01:45,52800,1917
2024-12-18 19:01:45,52794,1915
2024-12-18 19:01:45,52780,1915
2024-12-18 19:01:45,52767,1913
2024-12-18 19:01:45,52765,1913
2024-12-18 19:01:45,52777,1913
2024-12-18 19:01:45,52789,1913
2024-12-18 19:01:45,52796,1913
2024-12-18 19:01:45,52798,1912
2024-12-18 19:01:45,52796,1911
2024-12-18 19:01:45,52788,1912
2024-12-18 19:01:45,52774,1912
2024-12-18 19:01:45,52766,1912
2024-12-18 19:01:45,52770,1913
2024-12-18 19:01:45,52785,1914
2024-12-18 19:01:45,52795,1915
2024-12-18 19:01:45,52799,1915
2024-12-18 19:01:45,52799,1918
2024-12-18 19:01:45,52794,1918
2024-12-18 19:01:45,52781,1922
2024-12-18 19:01:45,52769,1924
2024-12-18 19:01:45,52766,1927
2024-12-18 19:01:45,52777,1928
2024-12-18 19:01:45,52790,1931
2024-12-18 19:01:45,52812,1935
2024-12-18 19:01:45,52802,1935
2024-12-18 19:01:45,52798,1935
2024-12-18 19:01:45,52789,1935
2024-12-18 19:01:45,52774,1935
2024-12-18 19:01:45,52763,1935
2024-12-18 19:01:45,52767,1936
2024-12-18 19:01:45,52782,1935
2024-12-18 19:01:45,52792,1936
2024-12-18 19:01:45,52796,1936
2024-12-18 19:01:45,52797,1935
2024-12-18 19:01:45,52792,1934
2024-12-18 19:01:45,52780,1932
2024-12-18 19:01:45,52768,1933
2024-12-18 19:01:45,52765,1932
2024-12-18 19:01:45,52775,1931
2024-12-18 19:01:45,52788,1931
2024-12-18 19:01:45,52796,1929
2024-12-18 19:01:45,52798,1929
2024-12-18 19:01:45,52797,1928
2024-12-18 19:01:45,52789,1926
2024-12-18 19:01:45,52774,1927
2024-12-18 19:01:45,52765,1926
2024-12-18 19:01:45,52768,1926
2024-12-18 19:01:45,52783,1927
2024-12-18 19:01:45,52793,1926
2024-12-18 19:01:45,52811,1929
2024-12-18 19:01:45,52801,1930
2024-12-18 19:01:45,52795,1928
2024-12-18 19:01:45,52782,1929
2024-12-18 19:01:45,52769,1929
2024-12-18 19:01:45,52762,1928
2024-12-18 19:01:45,52772,1928
2024-12-18 19:01:45,52785,1930
2024-12-18 19:01:45,52793,1930
2024-12-18 19:01:45,52796,1931
2024-12-18 19:01:45,52795,1932
2024-12-18 19:01:45,52787,1931
2024-12-18 19:01:45,52774,1931
2024-12-18 19:01:45,52764,1931
2024-12-18 19:01:45,52766,1932
2024-12-18 19:01:45,52781,1931
2024-12-18 19:01:45,52791,1932
2024-12-18 19:01:45,52797,1932
2024-12-18 19:01:45,52797,1932
2024-12-18 19:01:45,52794,1932
2024-12-18 19:01:45,52782,1932
2024-12-18 19:01:45,52769,1932
2024-12-18 19:01:45,52764,1931
2024-12-18 19:01:45,52773,1929
2024-12-18 19:01:45,52787,1929
2024-12-18 19:01:45,52795,1927
2024-12-18 19:01:45,52804,1928
2024-12-18 19:01:45,52799,1926
2024-12-18 19:01:45,52790,1924
2024-12-18 19:01:45,52775,1922
2024-12-18 19:01:45,52764,1920
2024-12-18 19:01:46,52764,1917
2024-12-18 19:01:46,52778,1915
2024-12-18 19:01:46,52789,1913
2024-12-18 19:01:47,52795,1911
2024-12-18 19:01:47,52796,1909
2024-12-18 19:01:47,52793,1908
2024-12-18 19:01:47,52782,1905
2024-12-18 19:01:48,52768,1904
2024-12-18 19:01:48,52763,1903
2024-12-18 19:01:48,52771,1902
2024-12-18 19:01:49,52786,1901
2024-12-18 19:01:49,52794,1899
2024-12-18 19:01:49,52798,1898
2024-12-18 19:01:50,52797,1896
2024-12-18 19:01:50,52790,1895
2024-12-18 19:01:50,52776,1896
2024-12-18 19:01:50,52766,1895
2024-12-18 19:01:51,52766,1893
2024-12-18 19:01:51,52780,1894
2024-12-18 19:01:51,52791,1892
2024-12-18 19:01:51,52796,1892
2024-12-18 19:01:52,52802,1897
2024-12-18 19:01:52,52798,1891
2024-12-18 19:01:52,52785,1890
2024-12-18 19:01:53,52770,1889
2024-12-18 19:01:53,52763,1887
2024-12-18 19:01:53,52768,1887
2024-12-18 19:01:54,52783,1886
2024-12-18 19:01:54,52792,1886
2024-12-18 19:01:54,52795,1886
2024-12-18 19:01:55,52795,1884
2024-12-18 19:01:55,52789,1884
2024-12-18 19:01:55,52775,1884
2024-12-18 19:01:55,52764,1884
2024-12-18 19:01:56,52764,1883
2024-12-18 19:01:56,52777,1883
2024-12-18 19:01:56,52789,1884
2024-12-18 19:01:56,52796,1884
2024-12-18 19:01:57,52797,1883
2024-12-18 19:01:57,52794,1884
2024-12-18 19:01:57,52784,1885
2024-12-18 19:01:58,52770,1887
2024-12-18 19:01:58,52763,1886
2024-12-18 19:01:58,52770,1887
2024-12-18 19:01:59,52784,1888
2024-12-18 19:01:59,52794,1888
2024-12-18 19:01:59,52797,1889
2024-12-18 19:02:00,52802,1892
2024-12-18 19:02:00,52794,1893
2024-12-18 19:02:00,52779,1894
