Timestamp,ECG_CH1,ECG_CH2
2024-12-19 08:29:41,238236,-4531
2024-12-19 08:29:41,238028,-4482
2024-12-19 08:29:41,237661,-4487
2024-12-19 08:29:41,237628,-4404
2024-12-19 08:29:41,237659,-4469
2024-12-19 08:29:41,237948,-4476
2024-12-19 08:29:41,237906,-4489
2024-12-19 08:29:41,238071,-4532
2024-12-19 08:29:41,238252,-4466
2024-12-19 08:29:41,238272,-4498
2024-12-19 08:29:41,237639,-4537
2024-12-19 08:29:41,237726,-4472
2024-12-19 08:29:41,237779,-4439
2024-12-19 08:29:41,237759,-4454
2024-12-19 08:29:41,238011,-4492
2024-12-19 08:29:41,237962,-4490
2024-12-19 08:29:41,238178,-4521
2024-12-19 08:29:41,238306,-4542
2024-12-19 08:29:41,238178,-4557
2024-12-19 08:29:41,237761,-4447
2024-12-19 08:29:41,237799,-4516
2024-12-19 08:29:41,237884,-4508
2024-12-19 08:29:41,237996,-4429
2024-12-19 08:29:41,238194,-4447
2024-12-19 08:29:41,238318,-4429
2024-12-19 08:29:41,238514,-4446
2024-12-19 08:29:41,238288,-4467
2024-12-19 08:29:41,237882,-4383
2024-12-19 08:29:41,237974,-4446
2024-12-19 08:29:41,238043,-4590
2024-12-19 08:29:41,238222,-4674
2024-12-19 08:29:41,238323,-4662
2024-12-19 08:29:41,238398,-4620
2024-12-19 08:29:41,238433,-4266
2024-12-19 08:29:41,238506,-4374
2024-12-19 08:29:41,238318,-4509
2024-12-19 08:29:41,237933,-4556
2024-12-19 08:29:41,237821,-4528
2024-12-19 08:29:41,238058,-4452
2024-12-19 08:29:41,237894,-4619
2024-12-19 08:29:41,238011,-4717
2024-12-19 08:29:41,238129,-4667
2024-12-19 08:29:41,238336,-4581
2024-12-19 08:29:41,238286,-4578
2024-12-19 08:29:41,237895,-4579
2024-12-19 08:29:41,237898,-4509
2024-12-19 08:29:41,237932,-4579
2024-12-19 08:29:41,237868,-4619
2024-12-19 08:29:41,237953,-4640
2024-12-19 08:29:41,237898,-4731
2024-12-19 08:29:41,238244,-4649
2024-12-19 08:29:41,238279,-4591
2024-12-19 08:29:41,238299,-4640
2024-12-19 08:29:41,237718,-4704
2024-12-19 08:29:41,237712,-4724
2024-12-19 08:29:41,237702,-4654
2024-12-19 08:29:41,238086,-4447
2024-12-19 08:29:41,238066,-4539
2024-12-19 08:29:41,237968,-4549
